code,nav,navDate
VCBFBCF,29775.55,2022-02-07
DCDS,76498.48,2022-02-08
DCDS,76834.33,2022-02-09
VCBFBCF,30239.07,2022-02-09
DCDS,76886.12,2022-02-10
DCDS,76903.24,2022-02-13
DCDS,75244.14,2022-02-14
DCDS,76087.64,2022-02-15
DCDS,76210.42,2022-02-16
VCBFBCF,30118.88,2022-02-16
DCDS,77011.61,2022-02-17
DCDS,77099.53,2022-02-20
DCDS,77286.07,2022-02-21
DCDS,77161.0,2022-02-22
DCDS,77694.83,2022-02-23
VCBFBCF,30516.06,2022-02-23
DCDS,77094.54,2022-02-24
DCDS,77094.54,2022-02-25
DCDS,77616.18,2022-02-27
DCDS,77569.67,2022-02-28
DCDS,77714.94,2022-03-01
DCDS,76728.44,2022-03-02
VCBFBCF,30455.51,2022-03-02
DCDS,77831.24,2022-03-03
DCDS,78002.28,2022-03-06
DCDS,77395.3,2022-03-07
DCDS,76002.21,2022-03-08
DCDS,76142.19,2022-03-09
VCBFBCF,29833.42,2022-03-09
DCDS,76605.87,2022-03-10
DCDS,76196.22,2022-03-13
DCDS,75281.81,2022-03-14
DCDS,75601.18,2022-03-15
DCDS,76034.0,2022-03-16
VCBFBCF,29502.4,2022-03-16
DCDS,76075.67,2022-03-17
DCDS,76352.3,2022-03-20
DCDS,77312.58,2022-03-21
DCDS,77826.5,2022-03-22
DCDS,77777.19,2022-03-23
VCBFBCF,30444.64,2022-03-23
DCDS,77685.58,2022-03-24
DCDS,77973.06,2022-03-27
DCDS,77630.94,2022-03-28
DCDS,78351.87,2022-03-29
DCDS,77705.01,2022-03-30
VCBFBCF,31102.11,2022-03-30
DCDS,77555.66,2022-03-31
DCDS,78985.26,2022-04-03
DCDS,78874.01,2022-04-04
DCDS,78605.79,2022-04-05
DCDS,78994.11,2022-04-06
VCBFBCF,31723.28,2022-04-06
DCDS,77796.39,2022-04-07
DCDS,76459.57,2022-04-11
DCDS,75232.21,2022-04-12
DCDS,76640.54,2022-04-13
VCBFBCF,30760.6,2022-04-13
DCDS,76393.61,2022-04-14
DCDS,75470.27,2022-04-17
DCDS,73801.39,2022-04-18
DCDS,72120.23,2022-04-19
DCDS,71138.37,2022-04-20
VCBFBCF,30741.31,2022-04-20
DCDS,70633.42,2022-04-21
DCDS,70452.08,2022-04-24
DCDS,66677.23,2022-04-25
DCDS,67957.56,2022-04-26
DCDS,68608.23,2022-04-27
VCBFBCF,29005.84,2022-04-27
DCDS,68602.13,2022-04-28
DCDS,69739.8,2022-05-03
DCDS,68562.18,2022-05-04
VCBFBCF,29489.17,2022-05-04
DCDS,68293.27,2022-05-05
DCDS,66719.99,2022-05-08
DCDS,62975.34,2022-05-09
DCDS,64170.05,2022-05-10
DCDS,64572.69,2022-05-11
VCBFBCF,28274.36,2022-05-11
DCDS,61161.19,2022-05-12
DCDS,57855.58,2022-05-15
DCDS,57171.9,2022-05-16
DCDS,60238.62,2022-05-17
DCDS,60871.35,2022-05-18
VCBFBCF,27380.11,2022-05-18
DCDS,60924.66,2022-05-19
DCDS,61239.2,2022-05-22
DCDS,60215.81,2022-05-23
DCDS,60980.71,2022-05-24
DCDS,63072.0,2022-05-25
VCBFBCF,27318.85,2022-05-25
DCDS,63065.51,2022-05-26
DCDS,63774.16,2022-05-29
DCDS,64225.44,2022-05-30
DCDS,64144.55,2022-05-31
DCDS,64495.66,2022-06-01
VCBFBCF,28906.62,2022-06-01
DCDS,64041.08,2022-06-02
DCDS,64665.82,2022-06-05
DCDS,64640.63,2022-06-06
DCDS,65160.67,2022-06-07
DCDS,65936.09,2022-06-08
VCBFBCF,29268.18,2022-06-08
DCDS,66174.33,2022-06-09
DCDS,64346.31,2022-06-12
DCDS,61466.64,2022-06-13
DCDS,62123.3,2022-06-14
DCDS,61983.21,2022-06-15
VCBFBCF,27638.7,2022-06-15
DCDS,63359.47,2022-06-17
DCDS,62755.25,2022-06-19
DCDS,60761.88,2022-06-20
DCDS,59335.93,2022-06-21
DCDS,58325.33,2022-06-22
VCBFBCF,26540.43,2022-06-22
DCDS,60370.12,2022-06-23
DCDS,60078.67,2022-06-27
DCDS,60884.46,2022-06-28
DCDS,61655.77,2022-06-29
VCBFBCF,27774.03,2022-06-29
DCDS,61637.06,2022-06-30
DCDS,60564.74,2022-07-01
DCDS,60314.98,2022-07-04
DCDS,59675.77,2022-07-05
VCBFBCF,27331.46,2022-07-05
DCDS,58548.68,2022-07-06
DCDS,56871.63,2022-07-07
VCBFBCF,26463.09,2022-07-07
DCDS,57575.58,2022-07-08
DCDS,58008.56,2022-07-11
DCDS,56924.74,2022-07-12
VCBFBCF,26491.91,2022-07-12
DCDS,58236.9,2022-07-13
DCDS,57934.2,2022-07-14
VCBFBCF,26938.39,2022-07-14
DCDS,58290.81,2022-07-15
DCDS,58072.74,2022-07-18
DCDS,58140.59,2022-07-19
VCBFBCF,26879.64,2022-07-19
DCDS,58241.57,2022-07-20
DCDS,59262.16,2022-07-21
VCBFBCF,27211.55,2022-07-21
DCDS,59479.01,2022-07-22
DCDS,59387.37,2022-07-25
DCDS,58917.39,2022-07-26
VCBFBCF,27060.53,2022-07-26
DCDS,58573.76,2022-07-27
DCDS,58926.31,2022-07-28
VCBFBCF,27019.06,2022-07-28
DCDS,59754.62,2022-07-29
DCDS,59813.78,2022-08-01
DCDS,60814.51,2022-08-02
VCBFBCF,27920.75,2022-08-02
DCDS,60962.67,2022-08-03
DCDS,61615.11,2022-08-04
VCBFBCF,28232.91,2022-08-04
DCDS,61543.99,2022-08-05
DCDS,61671.34,2022-08-08
DCDS,62062.59,2022-08-09
VCBFBCF,28200.85,2022-08-09
DCDS,62043.82,2022-08-10
DCDS,61987.49,2022-08-11
VCBFBCF,28212.78,2022-08-11
DCDS,61578.76,2022-08-12
DCDS,62256.95,2022-08-15
DCDS,62852.95,2022-08-16
VCBFBCF,28621.7,2022-08-16
DCDS,62937.35,2022-08-17
DCDS,62974.6,2022-08-18
VCBFBCF,28626.2,2022-08-18
DCDS,62826.08,2022-08-19
DCDS,62784.33,2022-08-22
DCDS,62580.78,2022-08-23
VCBFBCF,28471.2,2022-08-23
DCDS,63164.49,2022-08-24
DCDS,63511.35,2022-08-25
VCBFBCF,28791.33,2022-08-25
DCDS,63839.5,2022-08-26
DCDS,63767.74,2022-08-29
DCDS,63569.04,2022-08-30
VCBFBCF,28793.37,2022-08-30
DCDS,63607.06,2022-08-31
DCDS,63801.29,2022-09-05
DCDS,63536.69,2022-09-06
VCBFBCF,28878.05,2022-09-06
DCDS,63492.88,2022-09-07
DCDS,61600.47,2022-09-08
VCBFBCF,28027.18,2022-09-08
DCDS,61345.52,2022-09-09
DCDS,62135.87,2022-09-12
DCDS,62314.88,2022-09-13
VCBFBCF,28265.05,2022-09-13
DCDS,62266.77,2022-09-14
DCDS,62084.13,2022-09-15
VCBFBCF,28050.35,2022-09-15
DCDS,62119.94,2022-09-16
DCDS,61279.92,2022-09-19
DCDS,59529.02,2022-09-20
VCBFBCF,27038.82,2022-09-20
DCDS,60247.35,2022-09-21
DCDS,59778.51,2022-09-22
VCBFBCF,27288.95,2022-09-22
DCDS,60075.7,2022-09-23
DCDS,59551.46,2022-09-26
DCDS,57847.74,2022-09-27
VCBFBCF,26485.1,2022-09-27
DCDS,57287.8,2022-09-28
DCDS,56219.77,2022-09-29
VCBFBCF,25850.36,2022-09-29
DCDS,55268.09,2022-09-30
DCDS,55957.23,2022-10-03
DCDS,53402.85,2022-10-04
VCBFBCF,24442.18,2022-10-04
DCDS,53128.59,2022-10-05
DCDS,54356.85,2022-10-06
VCBFBCF,24966.09,2022-10-06
DCDS,52939.31,2022-10-07
DCDS,51465.02,2022-10-10
DCDS,52561.72,2022-10-11
VCBFBCF,23683.07,2022-10-11
DCDS,51155.08,2022-10-12
DCDS,52624.72,2022-10-13
VCBFBCF,23514.26,2022-10-13
DCDS,53267.89,2022-10-14
DCDS,54241.5,2022-10-17
DCDS,54168.7,2022-10-18
VCBFBCF,24093.18,2022-10-18
DCDS,54410.68,2022-10-19
DCDS,54364.4,2022-10-20
VCBFBCF,24317.83,2022-10-20
DCDS,54091.47,2022-10-21
DCDS,52031.09,2022-10-24
DCDS,50597.41,2022-10-25
VCBFBCF,22287.59,2022-10-25
DCDS,51329.82,2022-10-26
DCDS,51076.8,2022-10-27
VCBFBCF,22749.41,2022-10-27
DCDS,52597.99,2022-10-28
DCDS,52575.86,2022-10-31
DCDS,52403.24,2022-11-01
VCBFBCF,23497.2,2022-11-01
DCDS,52506.96,2022-11-02
DCDS,52037.84,2022-11-03
VCBFBCF,23301.31,2022-11-03
DCDS,52199.79,2022-11-04
DCDS,50904.81,2022-11-07
DCDS,49921.88,2022-11-08
VCBFBCF,22193.94,2022-11-08
DCDS,50560.43,2022-11-09
DCDS,50703.78,2022-11-10
VCBFBCF,22623.63,2022-11-10
DCDS,48933.62,2022-11-11
DCDS,49318.96,2022-11-14
DCDS,48420.94,2022-11-15
VCBFBCF,21517.75,2022-11-15
DCDS,46614.28,2022-11-16
DCDS,47520.85,2022-11-17
VCBFBCF,21439.31,2022-11-17
DCDS,48401.16,2022-11-18
DCDS,48622.07,2022-11-21
DCDS,48452.48,2022-11-22
VCBFBCF,22160.84,2022-11-22
DCDS,48316.95,2022-11-23
DCDS,48039.84,2022-11-24
VCBFBCF,22241.06,2022-11-24
DCDS,47934.2,2022-11-25
DCDS,49020.22,2022-11-28
DCDS,50652.75,2022-11-29
VCBFBCF,23822.37,2022-11-29
DCDS,51954.99,2022-11-30
DCDS,52802.88,2022-12-01
VCBFBCF,24649.99,2022-12-01
DCDS,52112.55,2022-12-02
DCDS,54290.87,2022-12-05
DCDS,54918.57,2022-12-06
VCBFBCF,25822.5,2022-12-06
DCDS,52996.7,2022-12-07
DCDS,52655.57,2022-12-08
VCBFBCF,24627.29,2022-12-08
DCDS,53434.12,2022-12-09
DCDS,53706.27,2022-12-12
DCDS,52726.55,2022-12-13
VCBFBCF,24506.59,2022-12-13
DCDS,53780.9,2022-12-14
DCDS,53977.6,2022-12-15
VCBFBCF,25057.0,2022-12-15
DCDS,54335.31,2022-12-16
DCDS,54459.71,2022-12-19
DCDS,53452.66,2022-12-20
VCBFBCF,24750.14,2022-12-20
DCDS,52681.45,2022-12-21
DCDS,52232.23,2022-12-22
VCBFBCF,24623.84,2022-12-22
DCDS,52485.84,2022-12-23
DCDS,52249.1,2022-12-26
DCDS,49860.87,2022-12-27
VCBFBCF,23633.59,2022-12-27
DCDS,51188.62,2022-12-28
DCDS,51604.98,2022-12-29
VCBFBCF,24267.31,2022-12-29
DCDS,51200.28,2022-12-30
DCDS,51528.68,2023-01-03
VCBFBCF,24126.82,2023-01-03
DCDS,53093.8,2023-01-04
DCDS,53192.96,2023-01-05
VCBFBCF,24912.92,2023-01-05
DCDS,53681.55,2023-01-06
DCDS,53299.74,2023-01-09
DCDS,53046.41,2023-01-10
VCBFBCF,25088.92,2023-01-10
DCDS,52934.72,2023-01-11
DCDS,53063.67,2023-01-12
VCBFBCF,25201.06,2023-01-12
DCDS,53056.47,2023-01-13
DCDS,53141.92,2023-01-16
DCDS,53395.75,2023-01-17
VCBFBCF,25417.53,2023-01-17
DCDS,54677.84,2023-01-18
DCDS,55244.64,2023-01-19
VCBFBCF,26244.59,2023-01-19
DCDS,55716.22,2023-01-27
DCDS,55929.87,2023-01-30
DCDS,55445.65,2023-01-31
VCBFBCF,26353.41,2023-01-31
DCDS,56132.72,2023-02-01
DCDS,54220.3,2023-02-02
VCBFBCF,25802.49,2023-02-02
DCDS,54343.2,2023-02-03
DCDS,54127.15,2023-02-06
DCDS,54565.79,2023-02-07
VCBFBCF,25816.0,2023-02-07
DCDS,53512.55,2023-02-08
DCDS,53690.81,2023-02-09
VCBFBCF,25463.12,2023-02-09
DCDS,53425.47,2023-02-10
DCDS,52831.83,2023-02-13
DCDS,52149.21,2023-02-14
VCBFBCF,24992.54,2023-02-14
DCDS,52149.14,2023-02-15
DCDS,52749.7,2023-02-16
VCBFBCF,25001.23,2023-02-16
DCDS,53601.64,2023-02-17
DCDS,53615.3,2023-02-20
DCDS,55030.26,2023-02-21
VCBFBCF,26108.69,2023-02-21
DCDS,54681.09,2023-02-22
DCDS,53191.92,2023-02-23
VCBFBCF,25354.64,2023-02-23
DCDS,53442.19,2023-02-24
DCDS,52429.43,2023-02-27
DCDS,51278.13,2023-02-28
VCBFBCF,24437.4,2023-02-28
DCDS,51495.91,2023-03-01
DCDS,52581.45,2023-03-02
VCBFBCF,25054.13,2023-03-02
DCDS,52455.08,2023-03-03
DCDS,51697.27,2023-03-06
DCDS,51920.28,2023-03-07
VCBFBCF,24664.34,2023-03-07
DCDS,52544.94,2023-03-08
DCDS,53322.71,2023-03-09
VCBFBCF,25135.37,2023-03-09
DCDS,53498.21,2023-03-10
DCDS,53207.05,2023-03-13
DCDS,53076.03,2023-03-14
VCBFBCF,24989.24,2023-03-14
DCDS,52084.89,2023-03-15
